player_id,web_name,team_id,element_type,points_per_game,total_points,minutes,starts,goals_scored,assists,yellow_cards,red_cards,clean_sheets,goals_conceded,saves,bps,penalties_saved,penalties_missed,own_goals,goals_conceded_per_90,xG,xA,xGC,xGI,xG_per90,xA_per90,xGC_per90,xGI_per90
785,echeverri,13,3,1.0,1,5,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.01,0.45,0.01,0.0,0.18,8.1,0.18
364,amad,14,3,5.0,129,1898,20,8,8,5,0,7,30,0,569,0,0,0,1.42,4.71,3.98,31.71,8.69,0.22,0.19,1.5,0.41
365,antony,14,3,1.0,8,135,0,0,0,0,0,0,2,0,37,0,0,0,1.33,0.6,0.21,2.05,0.81,0.4,0.14,1.37,0.54
366,bfernandes,14,3,4.8,174,3017,35,8,12,3,2,10,47,0,810,0,0,0,1.4,9.93,7.89,45.85,17.82,0.3,0.24,1.37,0.54
367,bayindir,14,1,2.0,8,360,4,0,0,0,0,1,10,8,22,0,0,0,2.5,0.0,0.0,6.93,0.0,0.0,0.0,1.73,0.0
368,casemiro,14,3,2.0,48,1489,18,1,0,5,0,6,20,0,300,0,0,0,1.21,1.8,1.99,24.0,3.79,0.11,0.12,1.45,0.23
369,dalot,14,2,2.9,95,2812,31,0,4,5,0,8,45,0,352,0,0,0,1.44,1.96,2.35,46.95,4.31,0.06,0.08,1.5,0.14
370,eriksen,14,3,2.0,45,1052,11,1,2,4,0,4,16,0,228,0,0,0,1.37,1.31,2.6,18.54,3.91,0.11,0.22,1.59,0.33
371,evans,14,2,2.1,15,312,3,0,0,1,0,1,2,0,71,0,0,0,0.58,0.11,0.02,2.96,0.13,0.03,0.01,0.85,0.04
372,garnacho,14,3,2.9,106,2188,23,6,4,3,0,5,36,0,370,0,0,0,1.48,7.4,2.76,35.43,10.16,0.3,0.11,1.46,0.41
373,hannibal,14,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,heaton,14,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,hojlund,14,4,2.4,78,1998,23,4,1,2,0,6,31,0,246,0,0,0,1.4,5.1,1.14,30.44,6.24,0.23,0.05,1.37,0.28
376,lindelof,14,2,1.7,27,695,6,0,0,1,0,2,9,0,100,0,0,0,1.17,0.0,0.09,8.59,0.09,0.0,0.01,1.11,0.01
377,maguire,14,2,1.8,48,1751,19,1,0,7,0,3,27,0,217,0,0,0,1.39,1.82,0.25,26.83,2.07,0.09,0.01,1.38,0.1
378,mainoo,14,3,1.7,42,1646,19,0,0,5,0,5,27,0,229,0,0,0,1.48,0.84,1.78,25.23,2.62,0.05,0.1,1.38,0.15
379,malacia,14,2,0.7,2,99,2,0,0,1,0,0,1,0,2,0,0,0,0.91,0.0,0.02,0.78,0.02,0.0,0.02,0.71,0.02
380,martinez,14,2,3.4,68,1751,20,2,1,7,0,6,27,0,293,0,0,0,1.39,1.33,1.21,30.17,2.54,0.07,0.06,1.55,0.13
381,mctominay,14,3,1.0,2,17,0,0,0,0,0,0,1,0,4,0,0,0,5.29,0.07,0.0,0.66,0.07,0.37,0.0,3.49,0.37
382,mount,14,3,1.5,25,613,8,1,0,3,0,3,11,0,74,0,0,0,1.62,3.37,0.57,8.24,3.94,0.49,0.08,1.21,0.57
383,onana,14,1,3.5,120,3060,34,0,0,0,0,9,44,90,443,1,0,0,1.29,0.0,0.2,47.79,0.2,0.0,0.01,1.41,0.01
384,pellistri,14,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,shaw,14,2,0.7,5,346,4,0,0,1,0,0,5,0,38,0,0,1,1.3,0.03,0.77,3.81,0.8,0.01,0.2,0.99,0.21
389,zirkzee,14,4,2.0,64,1385,14,3,2,2,0,3,24,0,216,0,0,0,1.56,4.64,1.04,24.84,5.68,0.3,0.07,1.61,0.37
572,yoro,14,2,1.0,22,1160,12,0,0,5,0,1,24,0,90,0,0,0,1.86,0.7,0.15,19.35,0.85,0.05,0.01,1.5,0.06
593,de ligt,14,2,2.3,68,2119,25,2,0,3,0,4,36,0,312,0,0,0,1.53,2.48,0.25,38.53,2.73,0.11,0.01,1.64,0.12
594,mazraoui,14,2,2.4,88,2836,34,0,1,3,0,7,43,0,410,0,0,0,1.36,0.69,1.87,46.26,2.56,0.02,0.06,1.47,0.08
613,collyer,14,3,1.0,6,174,0,0,0,0,0,0,2,0,40,0,0,0,1.03,0.08,0.37,3.09,0.45,0.04,0.19,1.6,0.23
648,wheatley,14,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
652,ugarte,14,3,1.7,49,1777,22,1,2,11,0,4,33,0,318,0,0,1,1.67,1.0,0.67,29.54,1.67,0.05,0.03,1.5,0.08
658,heaven,14,2,2.5,10,169,2,0,0,1,0,1,1,0,47,0,0,0,0.53,0.12,0.01,1.69,0.13,0.06,0.01,0.9,0.07
667,fletcher,14,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
670,amass,14,2,0.8,4,345,4,0,0,0,0,0,9,0,1,0,0,0,2.35,0.07,0.07,6.3,0.14,0.02,0.02,1.64,0.04
673,fitzgerald,14,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
691,kukonki,14,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745,amorim,14,5,0.0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
761,harrison,14,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
766,dorgu,14,2,1.5,18,840,10,0,0,3,1,2,12,0,108,0,0,0,1.29,0.43,1.27,10.26,1.7,0.05,0.14,1.1,0.19
776,obi,14,4,1.0,7,160,1,0,0,1,0,0,5,0,21,0,0,0,2.81,0.66,0.03,3.7,0.69,0.37,0.02,2.08,0.39
777,fredricson,14,2,1.0,2,166,2,0,0,0,0,0,5,0,16,0,0,0,2.71,0.0,0.02,2.94,0.02,0.0,0.01,1.59,0.01
778,moorhouse,14,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
779,kone,14,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
783,graczyk,14,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
788,dermot mee,14,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,amurphy,15,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,almiron,15,3,1.1,10,150,1,0,0,0,0,0,3,0,36,0,0,0,1.8,0.52,0.19,3.67,0.71,0.31,0.11,2.2,0.42
392,barnes,15,3,3.9,130,1746,17,9,5,0,0,6,23,0,442,0,0,0,1.19,6.45,4.4,24.32,10.85,0.33,0.23,1.25,0.56
393,botman,15,2,2.2,18,412,6,0,0,1,0,2,4,0,95,0,0,0,0.87,0.59,0.22,5.07,0.81,0.13,0.05,1.11,0.18
394,bruno g,15,3,3.6,135,3273,38,5,6,7,0,13,44,0,661,0,0,0,1.21,4.34,5.32,43.41,9.66,0.12,0.15,1.19,0.27
395,burn,15,2,3.1,115,3330,37,1,1,11,0,13,45,0,476,0,0,2,1.22,1.97,1.09,45.22,3.06,0.05,0.03,1.22,0.08
396,dubravka,15,1,4.4,44,900,10,0,0,0,0,5,12,29,160,0,0,0,1.2,0.0,0.0,11.19,0.0,0.0,0.0,1.12,0.0
398,gordon,15,3,3.6,124,2428,28,6,6,2,0,10,33,0,476,0,1,0,1.22,8.19,4.8,32.62,12.99,0.3,0.18,1.21,0.48
399,hall,15,2,3.8,102,2188,24,0,7,3,0,8,31,0,443,0,0,0,1.28,0.43,3.73,29.73,4.16,0.02,0.15,1.22,0.17
400,hayden,15,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,isak,15,4,6.2,211,2758,34,23,6,1,0,12,41,0,848,0,0,0,1.34,20.33,3.59,36.85,23.92,0.66,0.12,1.2,0.78
402,jmurphy,15,3,4.5,159,2356,31,8,13,4,0,11,31,0,601,0,0,0,1.18,5.89,6.14,28.19,12.03,0.22,0.23,1.08,0.45
403,joelinton,15,3,3.4,99,2394,29,4,4,10,0,10,32,0,374,0,0,0,1.2,3.74,2.17,31.79,5.91,0.14,0.08,1.2,0.22
404,kelly,15,2,1.2,12,299,4,0,1,2,0,0,6,0,40,0,0,0,1.81,0.41,0.11,5.72,0.52,0.12,0.03,1.72,0.15
405,krafth,15,2,1.4,17,334,2,0,0,2,0,1,2,0,55,0,0,0,0.54,0.04,0.04,6.5,0.08,0.01,0.01,1.75,0.02
406,kuol,15,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,lascelles,15,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,lewis,15,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,livramento,15,2,2.8,105,2835,32,0,1,1,0,10,40,0,476,0,0,0,1.27,0.33,2.7,37.83,3.03,0.01,0.09,1.2,0.1
410,longstaff,15,3,1.4,34,783,8,0,1,2,0,2,11,0,131,0,0,0,1.26,0.6,0.22,11.32,0.82,0.07,0.03,1.3,0.1
411,miley,15,3,1.5,21,304,1,1,0,0,0,0,4,0,88,0,0,0,1.18,0.57,0.3,5.68,0.87,0.17,0.09,1.68,0.26
412,odysseas,15,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,pope,15,1,3.6,102,2520,28,0,0,2,0,8,35,88,384,1,0,0,1.25,0.0,0.0,34.94,0.0,0.0,0.0,1.25,0.0
414,ruddy,15,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,schar,15,2,3.5,118,2935,33,4,2,9,1,11,42,0,440,0,0,0,1.29,3.94,1.01,37.26,4.95,0.12,0.03,1.14,0.15
416,targett,15,2,1.0,2,20,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.07,0.26,0.07,0.0,0.32,1.17,0.32
417,tonali,15,3,2.9,106,2625,28,4,2,5,0,11,34,0,536,0,0,0,1.17,4.46,2.77,33.18,7.23,0.15,0.09,1.14,0.24
418,trippier,15,2,2.9,72,1299,14,0,3,1,0,6,18,0,287,0,0,0,1.25,0.12,1.44,17.05,1.56,0.01,0.1,1.18,0.11
419,white,15,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,willock,15,3,1.4,46,1065,11,0,2,4,0,4,16,0,139,0,0,0,1.35,1.65,0.93,15.01,2.58,0.14,0.08,1.27,0.22
421,wilson,15,4,1.1,19,355,2,0,0,1,0,0,7,0,42,0,0,0,1.77,0.36,0.09,6.07,0.45,0.09,0.02,1.54,0.11
574,pivas,15,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
590,osula,15,4,1.4,19,124,0,1,0,0,0,0,3,0,59,0,0,0,2.18,0.16,0.05,3.18,0.21,0.12,0.04,2.31,0.16
746,howe,15,5,0.0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
789,neave,15,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,alex moreno,16,2,2.3,34,952,11,0,1,2,0,3,16,0,126,0,0,0,1.51,0.17,1.1,13.94,1.27,0.02,0.1,1.32,0.12
422,aina,16,2,3.7,128,2996,35,2,1,5,0,12,39,0,483,0,0,0,1.17,0.63,2.25,40.59,2.88,0.02,0.07,1.22,0.09
423,anderson,16,3,2.9,107,2726,33,2,6,10,0,13,37,0,526,0,0,0,1.22,2.04,3.51,40.36,5.55,0.07,0.12,1.33,0.19
424,awoniyi,16,4,1.2,32,398,3,1,0,0,0,1,10,0,89,0,0,0,2.26,2.15,0.12,6.65,2.27,0.49,0.03,1.5,0.52
425,boly,16,2,1.0,6,146,1,0,0,1,0,0,1,0,26,0,0,0,0.62,0.07,0.0,2.68,0.07,0.04,0.0,1.65,0.04
426,bowler,16,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427,cmiguel,16,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,da silva moreira,16,3,1.0,2,28,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,1.0,0.0
429,danilo,16,3,1.4,11,270,5,0,0,0,0,1,4,0,43,0,0,0,1.33,0.0,0.01,4.86,0.01,0.0,0.0,1.62,0.0
430,dennis,16,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431,dominguez,16,3,1.6,54,1954,23,0,1,9,0,7,27,0,292,0,0,0,1.24,1.58,1.58,31.9,3.16,0.07,0.07,1.47,0.14
432,elanga,16,3,4.0,153,2496,31,6,11,1,0,12,35,0,535,0,0,0,1.26,4.81,5.12,38.74,9.93,0.17,0.18,1.4,0.35
433,gibbs-white,16,3,4.5,154,2806,34,7,11,9,1,13,34,0,594,0,0,0,1.09,6.31,4.68,41.21,10.99,0.2,0.15,1.32,0.35
434,hudson-odoi,16,3,3.3,103,2190,25,5,3,2,0,11,23,0,454,0,0,0,0.95,2.52,2.54,27.79,5.06,0.1,0.1,1.14,0.2
435,mighten,16,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,murillo,16,2,3.6,130,3188,36,2,0,6,0,12,44,0,541,0,0,0,1.24,1.47,1.15,47.42,2.62,0.04,0.03,1.34,0.07
437,nwilliams,16,2,3.1,109,2588,28,1,3,7,0,10,31,0,435,0,0,0,1.08,2.29,1.54,38.5,3.83,0.08,0.05,1.34,0.13
438,orichards,16,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,obrien,16,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,omobamidele,16,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441,panzo,16,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442,sangare,16,3,1.5,20,584,7,0,1,3,0,2,6,0,107,0,0,0,0.92,0.02,0.21,8.41,0.23,0.0,0.03,1.3,0.03
443,sels,16,1,3.9,150,3420,38,0,1,4,0,13,46,120,521,0,0,0,1.21,0.0,0.26,50.17,0.26,0.0,0.01,1.32,0.01
444,toffolo,16,2,1.0,4,135,1,0,0,1,0,0,2,0,18,0,0,0,1.33,0.02,0.01,2.88,0.03,0.01,0.01,1.92,0.02
446,ui-jo,16,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,wood,16,4,5.6,200,2958,35,20,3,1,0,15,37,0,744,0,0,0,1.13,13.42,1.59,40.64,15.01,0.41,0.05,1.24,0.46
448,worrall,16,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449,yates,16,3,1.9,67,1901,18,2,2,10,0,6,27,0,306,0,0,0,1.28,2.41,0.47,27.84,2.88,0.11,0.02,1.32,0.13
573,milenkovic,16,2,3.9,145,3330,37,5,2,4,0,13,45,0,499,0,0,0,1.22,4.05,0.73,48.95,4.78,0.11,0.02,1.32,0.13
596,jota silva,16,3,1.7,52,835,5,3,2,5,0,1,16,0,212,0,0,0,1.72,2.13,1.87,12.56,4.0,0.23,0.2,1.35,0.43
620,sosa,16,3,1.3,25,280,1,1,0,1,0,1,5,0,101,0,0,0,1.61,1.11,0.36,4.81,1.47,0.36,0.12,1.55,0.48
653,morato,16,2,1.4,36,891,6,0,0,5,0,3,14,0,125,0,0,0,1.41,0.18,0.03,14.21,0.21,0.02,0.0,1.44,0.02
706,abbott,16,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
721,hennessey,16,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747,nuno,16,5,0.0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,ramsdale,17,1,3.2,97,2700,30,0,0,2,0,3,66,125,315,2,0,0,2.2,0.0,0.04,66.34,0.04,0.0,0.0,2.21,0.0
27,archer,17,4,1.6,57,1421,13,2,0,0,0,2,34,0,145,0,1,0,2.15,5.71,0.72,37.31,6.43,0.36,0.05,2.36,0.41
188,ugochukwu,17,3,1.8,47,1652,18,1,1,7,0,1,39,0,209,0,0,0,2.12,0.85,0.62,40.28,1.47,0.05,0.03,2.19,0.08
397,fraser,17,3,0.9,7,303,4,0,0,0,1,0,12,0,31,0,0,0,3.56,0.02,0.1,10.39,0.12,0.01,0.03,3.09,0.04
451,amo-ameyaw,17,3,0.5,1,26,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.02,0.13,1.11,0.15,0.07,0.45,3.84,0.52
452,aribo,17,3,2.2,72,2007,21,3,0,1,0,1,56,0,394,0,0,0,2.51,2.69,1.23,56.51,3.92,0.12,0.06,2.53,0.18
453,armstrong,17,4,2.2,45,1246,15,2,3,4,0,2,35,0,145,0,1,0,2.53,3.28,0.56,33.47,3.84,0.24,0.04,2.42,0.28
454,bazunu,17,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,bednarek,17,2,2.0,60,2531,30,2,0,7,0,3,57,0,283,0,0,0,2.03,0.65,0.84,57.8,1.49,0.02,0.03,2.06,0.05
456,bella-kotchap,17,2,0.5,2,329,2,0,0,0,0,0,13,0,7,0,0,0,3.56,0.32,0.01,10.67,0.33,0.09,0.0,2.92,0.09
457,bree,17,2,1.4,23,1070,13,0,1,0,0,1,31,0,95,0,0,0,2.61,0.11,0.71,32.05,0.82,0.01,0.06,2.7,0.07
458,charles,17,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459,edozie,17,3,0.5,1,64,0,0,0,1,0,0,0,0,6,0,0,0,0.0,0.0,0.15,0.31,0.15,0.0,0.21,0.44,0.21
460,edwards,17,2,1.0,1,12,0,0,0,0,0,0,1,0,-1,0,0,0,7.5,0.0,0.0,0.32,0.0,0.0,0.0,2.4,0.0
461,harwood-bellis,17,2,1.6,55,2824,32,1,0,9,0,3,65,0,268,0,0,0,2.07,1.78,0.68,68.5,2.46,0.06,0.02,2.18,0.08
462,kamaldeen,17,3,2.0,53,1394,17,1,2,2,0,3,36,0,163,0,0,0,2.32,1.39,0.85,35.69,2.24,0.09,0.05,2.3,0.14
463,lallana,17,3,1.2,17,352,5,0,2,4,0,0,8,0,74,0,0,0,2.05,0.15,0.48,7.96,0.63,0.04,0.12,2.04,0.16
464,larios,17,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465,lis,17,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,lumley,17,1,2.7,8,270,3,0,0,0,0,0,7,13,22,0,0,0,2.33,0.0,0.0,9.4,0.0,0.0,0.0,3.13,0.0
467,manning,17,2,1.4,34,1458,18,0,2,2,0,1,35,0,162,0,0,0,2.16,0.34,2.8,36.45,3.14,0.02,0.17,2.25,0.19
468,mara,17,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469,mccarthy,17,1,2.4,12,450,5,0,0,0,0,0,13,24,32,0,0,0,2.6,0.0,0.0,11.22,0.0,0.0,0.0,2.24,0.0
470,onuachu,17,4,2.0,51,1038,11,4,1,4,0,1,26,0,151,0,0,0,2.25,3.61,0.26,24.35,3.87,0.31,0.02,2.11,0.33
471,smallbone,17,3,1.4,26,679,6,1,0,1,0,0,22,0,119,0,0,0,2.92,0.57,0.89,19.73,1.46,0.08,0.12,2.62,0.2
472,stephens,17,2,1.6,31,1389,17,1,0,2,2,2,31,0,112,0,0,0,2.01,0.58,0.26,31.75,0.84,0.04,0.02,2.06,0.06
473,stewart,17,4,1.7,20,382,4,1,0,1,0,1,9,0,59,0,0,0,2.12,1.15,0.04,9.55,1.19,0.27,0.01,2.25,0.28
474,sugawara,17,2,1.4,43,1548,16,1,1,4,0,2,46,0,116,0,0,0,2.67,0.48,2.47,41.15,2.95,0.03,0.14,2.39,0.17
475,taylor,17,2,0.8,6,353,3,0,0,1,0,0,12,0,26,0,0,0,3.06,0.0,0.14,9.81,0.14,0.0,0.04,2.5,0.04
476,walker-peters,17,2,1.6,54,2918,33,0,3,5,0,2,77,0,240,0,0,0,2.37,0.85,2.3,76.26,3.14,0.03,0.07,2.35,0.1
477,wood,17,2,1.3,14,771,9,0,0,2,0,1,20,0,54,0,0,0,2.33,0.23,0.04,21.73,0.27,0.03,0.0,2.54,0.03
515,cornet,17,3,0.5,1,71,1,0,0,1,0,0,4,0,12,0,0,0,5.07,0.16,0.0,1.79,0.16,0.2,0.0,2.27,0.2
518,downes,17,3,1.8,48,2149,25,1,0,12,0,4,49,0,312,0,0,0,2.05,0.64,1.41,48.11,2.05,0.03,0.06,2.01,0.09
584,brereton diaz,17,3,1.3,13,446,4,0,0,1,0,0,10,0,43,0,0,0,2.02,0.9,0.15,11.43,1.05,0.18,0.03,2.31,0.21
608,dibling,17,3,2.1,68,1863,20,2,2,6,0,3,50,0,247,0,0,0,2.42,2.6,1.47,49.16,4.07,0.13,0.07,2.37,0.2
623,mfernandes,17,3,2.6,95,2911,34,2,4,8,0,5,66,0,513,0,0,0,2.04,4.12,3.62,70.78,7.74,0.13,0.11,2.19,0.24
693,obrien-whitmarsh,17,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
718,welington,17,2,1.4,14,478,6,0,0,1,0,1,10,0,53,0,0,0,1.88,0.04,0.16,11.63,0.2,0.01,0.03,2.19,0.04
719,kayi sanda,17,2,1.0,2,12,0,0,0,0,0,0,1,0,3,0,0,0,7.5,0.0,0.0,0.22,0.0,0.0,0.0,1.65,0.0
734,gronbaek,17,3,1.5,6,141,2,0,0,0,0,0,3,0,13,0,0,0,1.91,0.12,0.01,5.1,0.13,0.08,0.01,3.26,0.09
748,rusk,17,5,0.0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
798,jay robinson,17,4,1.2,5,134,1,0,0,0,0,0,2,0,19,0,0,0,1.34,0.07,0.53,3.17,0.6,0.05,0.36,2.13,0.41
804,moore,17,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,solanke,18,4,4.0,108,2199,25,9,5,0,0,4,43,0,404,0,0,1,1.76,10.89,1.13,40.14,12.02,0.45,0.05,1.64,0.5
478,aphillips,18,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
479,austin,18,1,1.0,1,90,1,0,0,0,0,0,2,2,7,0,0,0,2.0,0.0,0.0,2.53,0.0,0.0,0.0,2.53,0.0
480,bentancur,18,3,1.9,49,1640,21,2,0,9,0,3,26,0,293,0,0,0,1.43,1.36,1.02,26.87,2.38,0.07,0.06,1.47,0.13
481,bergvall,18,3,1.6,44,1200,11,0,2,3,0,3,25,0,216,0,0,0,1.88,0.71,0.82,24.33,1.53,0.05,0.06,1.82,0.11
482,bissouma,18,3,1.8,50,1396,16,2,0,7,0,3,28,0,258,0,0,0,1.81,0.64,0.48,26.38,1.12,0.04,0.03,1.7,0.07
483,bryan,18,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,davies,18,2,1.6,28,1329,14,0,0,5,0,3,26,0,154,0,0,0,1.76,0.27,0.5,25.79,0.77,0.02,0.03,1.75,0.05
485,devine,18,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486,dragusin,18,2,1.5,24,1250,14,0,0,1,0,2,29,0,96,0,0,0,2.09,0.13,0.16,28.59,0.29,0.01,0.01,2.06,0.02
487,eroyal,18,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,forster,18,1,2.7,19,630,7,0,0,0,0,1,15,29,64,0,0,0,2.14,0.0,0.0,14.8,0.0,0.0,0.0,2.11,0.0
489,gray,18,3,1.6,45,1750,19,0,0,1,0,2,41,0,253,0,0,1,2.11,0.03,0.19,37.33,0.22,0.0,0.01,1.92,0.01
490,hojbjerg,18,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491,johnson,18,3,4.2,137,2171,24,11,6,5,0,2,38,0,461,0,0,0,1.58,10.75,1.99,38.88,12.74,0.45,0.08,1.61,0.53
492,kulusevski,18,3,3.7,117,2386,27,7,4,3,0,6,41,0,426,0,0,0,1.55,4.06,4.03,42.39,8.09,0.15,0.15,1.6,0.3
493,lo celso,18,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494,maddison,18,3,4.3,133,1799,21,9,8,6,0,6,32,0,592,0,0,0,1.6,5.54,5.92,32.39,11.46,0.28,0.3,1.62,0.58
